user_id,phone,age,gender,city,registration_date,tenure_months,plan_type,plan_name,monthly_spend_usd,data_quota_gb,data_usage_gb,data_usage_pct,voice_minutes,sms_sent,app_logins_last_30d,days_since_last_topup,complaints_last_90d,support_tickets,nps_score,avg_speed_mbps,dropped_calls_last_30d,device_brand,churn_probability,churned
USR005569,+62812-4359-****,18,F,Surabaya,2025-10-16,6,prepaid,weekly_10gb,3.3,10,6.27,62.7,0,5,14,11,0,2,5,19.1,2,Samsung,0.691,0
USR005570,+62812-4621-****,28,M,Medan,2024-04-13,24,prepaid,weekly_10gb,3.3,10,3.87,38.7,109,6,12,3,0,0,8,2.2,1,Samsung,0.351,0
USR005571,+62821-3414-****,48,F,Semarang,2024-04-25,24,postpaid,family,40.0,150,157.69,105.1,128,51,8,2,0,0,9,22.9,3,Oppo,0.023,0
USR005572,+62812-9854-****,33,M,Medan,2025-09-07,7,prepaid,monthly_20gb,6.7,20,10.34,51.7,155,12,12,7,1,3,7,11.1,2,Oppo,0.075,0
USR005573,+62822-3939-****,25,M,Semarang,2026-02-13,2,postpaid,plus,20.0,50,27.95,55.9,120,49,8,0,1,2,4,15.9,1,Xiaomi,0.407,1
USR005574,+62813-3460-****,24,F,Jakarta,2026-03-24,1,prepaid,mini_1gb,0.7,1,0.59,58.7,165,18,15,1,1,1,8,30.1,0,Oppo,0.134,0
USR005575,+62813-2612-****,47,M,Jakarta,2025-11-25,5,prepaid,monthly_20gb,6.7,20,17.99,89.9,340,4,11,0,0,2,5,19.9,2,Xiaomi,0.284,1
USR005576,+62821-6733-****,18,F,Jakarta,2025-12-04,4,prepaid,daily_5gb,1.3,5,3.93,78.7,109,16,12,2,1,1,7,2.0,1,Samsung,0.386,1
USR005577,+62822-9549-****,39,F,Semarang,2026-03-21,1,postpaid,starter,10.0,15,14.6,97.3,29,13,12,8,2,1,6,29.9,1,Samsung,0.555,1
USR005578,+62813-4722-****,49,F,Jakarta,2023-09-06,32,postpaid,starter,10.0,15,4.91,32.7,73,2,15,11,1,1,8,46.6,2,Samsung,0.337,0
USR005579,+62821-8039-****,27,M,Jakarta,2020-09-23,68,postpaid,plus,20.0,50,28.94,57.9,144,8,11,20,0,1,5,35.6,3,Oppo,0.103,0
USR005580,+62853-4670-****,18,F,Bandung,2025-05-01,12,prepaid,weekly_10gb,3.3,10,5.17,51.7,147,7,10,5,0,1,5,36.4,1,Oppo,0.36,0
USR005581,+62851-8599-****,18,F,Surabaya,2026-01-28,3,prepaid,daily_5gb,1.3,5,4.73,94.7,235,29,11,2,0,0,8,18.6,2,Apple,0.194,0
USR005582,+62821-2478-****,35,M,Bandung,2023-06-23,34,prepaid,daily_5gb,1.3,5,4.78,95.6,277,13,12,2,2,0,8,28.0,5,Apple,0.566,1
USR005583,+62821-4090-****,35,M,Jakarta,2025-04-17,12,postpaid,family,40.0,150,124.9,83.3,106,7,14,6,1,1,6,17.0,3,Vivo,0.107,0
USR005584,+62853-8445-****,21,F,Jakarta,2025-10-27,6,prepaid,daily_5gb,1.3,5,2.34,46.7,94,31,12,0,0,0,9,21.1,2,Xiaomi,0.073,0
USR005585,+62822-8709-****,40,M,Jakarta,2024-10-11,18,prepaid,weekly_10gb,3.3,10,8.98,89.8,53,5,10,5,0,1,5,28.4,0,Apple,0.097,0
USR005586,+62821-8414-****,28,M,Palembang,2020-10-11,67,prepaid,unlimited,20.0,100,92.15,92.2,89,9,15,5,0,1,5,5.5,2,Apple,0.133,1
USR005587,+62821-5306-****,18,M,Jakarta,2024-08-18,20,postpaid,family,40.0,150,86.44,57.6,136,26,13,0,0,1,10,15.9,0,Realme,0.031,0
USR005588,+62813-4529-****,38,F,Palembang,2025-10-27,6,prepaid,weekly_10gb,3.3,10,5.66,56.6,82,7,8,21,0,0,7,26.9,1,Xiaomi,0.481,1
USR005589,+62853-8539-****,34,F,Denpasar,2021-01-14,64,prepaid,weekly_10gb,3.3,10,6.18,61.8,80,28,7,6,0,1,4,29.4,2,Samsung,0.17,0
USR005590,+62821-8069-****,23,M,Medan,2026-02-15,2,postpaid,plus,20.0,50,34.22,68.4,84,7,10,0,1,1,4,31.0,1,Oppo,0.689,1
USR005591,+62821-3773-****,25,F,Bandung,2026-01-23,3,prepaid,daily_5gb,1.3,5,4.17,83.5,234,17,12,1,0,1,8,5.5,2,Xiaomi,0.404,0
USR005592,+62853-5913-****,39,F,Jakarta,2026-01-03,3,prepaid,weekly_10gb,3.3,10,12.0,120.0,0,15,9,0,1,1,6,16.6,2,Infinix,0.517,1
USR005593,+62851-8915-****,18,M,Jakarta,2024-03-16,25,prepaid,monthly_50gb,13.3,50,40.32,80.6,127,14,14,0,0,2,5,29.8,2,Realme,0.217,0
USR005594,+62822-3076-****,37,M,Jakarta,2023-10-10,31,prepaid,weekly_10gb,3.3,10,11.91,119.1,191,1,8,4,1,0,8,44.4,2,Xiaomi,0.135,0
USR005595,+62812-2919-****,41,M,Surabaya,2022-05-08,48,postpaid,plus,20.0,50,28.34,56.7,71,0,16,12,0,0,5,13.7,0,Xiaomi,0.15,0
USR005596,+62821-9736-****,39,F,Bandung,2024-02-26,26,prepaid,monthly_50gb,13.3,50,40.63,81.3,168,13,15,7,0,0,4,25.9,3,Oppo,0.381,1
USR005597,+62822-1745-****,36,F,Semarang,2025-05-31,11,prepaid,weekly_10gb,3.3,10,0.75,7.5,117,5,12,0,1,0,4,21.1,2,Samsung,0.709,1
USR005598,+62812-9500-****,34,F,Denpasar,2026-03-29,1,prepaid,mini_1gb,0.7,1,0.79,78.8,116,28,11,5,1,0,4,30.6,3,Oppo,0.613,1
USR005599,+62813-7952-****,37,M,Makassar,2025-03-27,13,prepaid,unlimited,20.0,100,95.68,95.7,159,23,13,5,1,0,6,16.5,4,Oppo,0.112,0
USR005600,+62813-2402-****,35,M,Medan,2022-09-02,44,prepaid,weekly_10gb,3.3,10,6.42,64.2,0,24,11,2,1,1,8,26.3,0,Xiaomi,0.178,0
USR005601,+62812-3493-****,24,F,Denpasar,2025-03-25,13,prepaid,mini_1gb,0.7,1,0.59,59.0,103,13,13,4,1,0,6,20.7,2,Samsung,0.2,0
USR005602,+62813-1565-****,41,F,Jakarta,2021-11-09,54,prepaid,weekly_10gb,3.3,10,5.14,51.4,155,5,4,1,0,0,9,24.4,5,Xiaomi,0.02,0
USR005603,+62822-8280-****,43,F,Medan,2023-01-02,40,postpaid,premium,60.0,300,319.0,106.3,52,22,19,2,0,2,5,24.7,2,Oppo,0.058,0
USR005604,+62813-2518-****,37,M,Palembang,2024-04-13,24,postpaid,plus,20.0,50,45.35,90.7,172,64,10,1,0,1,10,22.8,0,Realme,0.043,0
USR005605,+62822-8518-****,44,M,Semarang,2026-03-21,1,prepaid,monthly_20gb,6.7,20,13.14,65.7,101,5,5,11,0,0,8,21.7,3,Samsung,0.405,1
USR005606,+62813-7631-****,38,F,Palembang,2023-10-08,31,postpaid,starter,10.0,15,4.63,30.9,0,25,14,1,0,1,8,35.0,5,Samsung,0.304,0
USR005607,+62821-5038-****,25,F,Jakarta,2024-11-10,17,prepaid,monthly_20gb,6.7,20,21.4,107.0,120,71,9,14,0,1,6,34.8,2,Oppo,0.511,1
USR005608,+62812-8098-****,36,F,Bandung,2025-09-23,7,prepaid,unlimited,20.0,100,36.45,36.4,109,33,4,8,0,2,8,27.1,1,Oppo,0.154,0
USR005609,+62813-8959-****,18,M,Jakarta,2022-11-03,42,postpaid,starter,10.0,15,2.24,14.9,30,0,12,2,0,0,6,25.5,3,Apple,0.061,1
USR005610,+62813-8704-****,18,F,Semarang,2021-01-23,64,postpaid,family,40.0,150,164.65,109.8,90,29,6,0,0,0,6,27.2,1,Vivo,0.06,0
USR005611,+62851-7557-****,23,M,Palembang,2026-03-10,1,postpaid,starter,10.0,15,12.03,80.2,176,21,16,0,0,0,0,27.5,2,Xiaomi,0.526,0
USR005612,+62822-3189-****,33,F,Jakarta,2025-09-14,7,prepaid,daily_5gb,1.3,5,4.1,82.0,49,28,18,13,0,1,8,28.0,2,Oppo,0.503,1
USR005613,+62812-4423-****,28,F,Jakarta,2022-05-26,47,prepaid,monthly_50gb,13.3,50,17.33,34.7,242,14,15,16,0,2,9,20.8,3,Oppo,0.104,0
USR005614,+62813-4472-****,24,F,Makassar,2022-02-06,51,postpaid,plus,20.0,50,36.66,73.3,143,3,11,7,0,1,6,44.0,1,Oppo,0.01,0
USR005615,+62822-3387-****,42,M,Jakarta,2025-01-22,15,prepaid,daily_5gb,1.3,5,3.89,77.8,108,7,12,1,0,0,5,16.8,1,Realme,0.154,0
USR005616,+62813-8806-****,28,F,Jakarta,2023-08-30,32,prepaid,weekly_10gb,3.3,10,6.19,61.9,43,47,6,0,0,0,7,16.3,2,Samsung,0.138,0
USR005617,+62813-4979-****,18,F,Denpasar,2021-01-06,64,prepaid,monthly_20gb,6.7,20,10.24,51.2,171,16,10,3,0,0,10,14.3,1,Apple,0.025,0
USR005618,+62813-6017-****,33,F,Denpasar,2025-06-06,10,prepaid,daily_5gb,1.3,5,3.67,73.3,131,22,10,1,0,1,3,34.2,3,Samsung,0.538,1
USR005619,+62812-1114-****,34,F,Jakarta,2019-06-01,84,postpaid,family,40.0,150,180.0,120.0,19,8,15,13,1,2,10,16.9,1,Xiaomi,0.087,1
USR005620,+62812-7022-****,35,F,Jakarta,2022-12-23,40,prepaid,monthly_20gb,6.7,20,15.48,77.4,96,11,11,2,0,1,9,24.7,2,Oppo,0.029,0
USR005621,+62853-4359-****,42,F,Semarang,2024-03-14,25,postpaid,plus,20.0,50,21.84,43.7,400,14,10,2,1,0,3,54.5,2,Samsung,0.421,1
USR005622,+62853-9904-****,26,M,Jakarta,2020-03-18,74,postpaid,starter,10.0,15,13.9,92.7,163,86,11,1,0,2,8,45.6,1,Apple,0.04,0
USR005623,+62822-2006-****,18,M,Bandung,2026-03-25,1,prepaid,daily_5gb,1.3,5,6.0,120.0,113,3,15,0,0,2,5,8.7,1,Oppo,0.219,1
USR005624,+62851-5927-****,28,F,Jakarta,2026-02-23,2,prepaid,unlimited,20.0,100,37.97,38.0,216,13,5,16,0,2,5,19.2,0,Oppo,0.796,0
USR005625,+62813-8893-****,36,M,Jakarta,2025-02-21,14,prepaid,weekly_10gb,3.3,10,4.2,42.0,125,56,12,13,1,0,6,33.1,3,Xiaomi,0.535,0
USR005626,+62851-4682-****,36,F,Surabaya,2026-02-26,2,prepaid,monthly_20gb,6.7,20,11.86,59.3,12,15,15,1,0,3,9,33.9,0,Vivo,0.155,0
USR005627,+62821-6064-****,37,M,Jakarta,2026-03-19,1,prepaid,unlimited,20.0,100,67.91,67.9,146,13,9,6,1,3,5,36.6,5,Vivo,0.229,0
USR005628,+62851-8121-****,34,F,Palembang,2022-04-30,48,prepaid,mini_1gb,0.7,1,0.71,71.3,252,5,9,4,0,0,5,40.8,1,Vivo,0.03,0
USR005629,+62812-5265-****,54,F,Semarang,2025-08-13,8,prepaid,mini_1gb,0.7,1,0.27,26.9,79,39,17,4,0,0,5,26.9,1,Samsung,0.083,0
USR005630,+62851-7914-****,33,F,Jakarta,2025-02-11,14,postpaid,starter,10.0,15,10.1,67.3,45,30,14,10,0,0,5,34.0,1,Samsung,0.103,0
USR005631,+62851-9822-****,22,F,Palembang,2023-02-11,39,prepaid,monthly_20gb,6.7,20,9.62,48.1,192,76,20,2,0,0,0,33.7,1,Samsung,0.125,0
USR005632,+62853-4348-****,23,F,Bandung,2025-04-09,12,prepaid,mini_1gb,0.7,1,0.56,56.3,114,15,10,3,0,0,5,23.3,1,Apple,0.207,0
USR005633,+62853-1628-****,22,F,Jakarta,2021-01-30,63,prepaid,monthly_50gb,13.3,50,20.07,40.1,91,1,13,0,0,2,5,25.2,2,Realme,0.067,0
USR005634,+62853-7908-****,42,M,Denpasar,2024-06-07,23,prepaid,weekly_10gb,3.3,10,3.74,37.4,176,46,10,0,0,2,9,36.4,2,Samsung,0.031,0
USR005635,+62821-3969-****,22,F,Bandung,2024-02-14,26,postpaid,plus,20.0,50,35.8,71.6,121,25,17,0,0,0,6,38.5,3,Xiaomi,0.076,0
USR005636,+62822-9688-****,18,M,Medan,2018-12-02,90,prepaid,monthly_20gb,6.7,20,10.33,51.7,0,25,10,8,0,0,7,27.0,2,Samsung,0.055,0
USR005637,+62853-9210-****,19,F,Jakarta,2025-05-31,11,postpaid,plus,20.0,50,28.75,57.5,101,6,17,0,0,0,3,40.3,4,Samsung,0.435,1
USR005638,+62822-3852-****,19,M,Palembang,2026-03-12,1,prepaid,weekly_10gb,3.3,10,8.85,88.5,133,63,10,5,0,2,2,20.5,1,Apple,0.728,1
USR005639,+62813-4895-****,53,M,Jakarta,2026-01-06,3,prepaid,mini_1gb,0.7,1,0.74,73.5,114,34,10,4,0,0,10,22.9,2,Oppo,0.089,0
USR005640,+62851-4440-****,28,F,Medan,2026-01-21,3,prepaid,weekly_10gb,3.3,10,7.56,75.6,11,32,12,0,0,1,5,11.2,1,Apple,0.246,0
USR005641,+62821-2494-****,33,M,Medan,2019-08-28,81,prepaid,weekly_10gb,3.3,10,8.73,87.3,185,9,11,0,0,0,8,17.4,0,Xiaomi,0.102,0
USR005642,+62813-9528-****,32,M,Jakarta,2025-03-16,13,postpaid,plus,20.0,50,36.08,72.2,277,6,7,1,0,0,4,16.6,5,Samsung,0.544,1
USR005643,+62822-7211-****,24,M,Semarang,2020-07-12,70,prepaid,mini_1gb,0.7,1,0.44,43.7,168,49,9,12,1,2,2,36.3,0,Xiaomi,0.651,1
USR005644,+62853-7461-****,48,M,Surabaya,2025-01-23,15,postpaid,family,40.0,150,60.41,40.3,219,25,13,1,0,0,7,23.1,1,Xiaomi,0.086,0
USR005645,+62813-1214-****,42,F,Makassar,2024-04-20,24,prepaid,mini_1gb,0.7,1,0.72,71.8,121,58,16,0,0,0,4,21.5,1,Samsung,0.623,1
USR005646,+62851-2848-****,24,F,Surabaya,2024-10-20,18,postpaid,plus,20.0,50,2.87,5.7,66,9,11,5,1,0,5,30.0,1,Xiaomi,0.561,1
USR005647,+62851-6013-****,18,F,Jakarta,2023-07-26,33,prepaid,daily_5gb,1.3,5,2.85,57.0,147,14,16,0,0,1,8,25.3,2,Realme,0.155,0
USR005648,+62851-7240-****,25,F,Jakarta,2026-02-15,2,prepaid,daily_5gb,1.3,5,3.39,67.8,95,0,14,8,0,1,9,30.5,2,Oppo,0.112,0
USR005649,+62812-7540-****,29,M,Denpasar,2025-01-30,15,prepaid,unlimited,20.0,100,41.47,41.5,130,3,7,7,0,0,6,24.5,1,Oppo,0.15,0
USR005650,+62813-2118-****,18,M,Denpasar,2022-07-03,46,postpaid,starter,10.0,15,13.55,90.3,273,26,19,1,1,1,7,1.0,3,Oppo,0.059,0
USR005651,+62851-1137-****,18,M,Medan,2024-03-30,25,prepaid,weekly_10gb,3.3,10,6.67,66.7,133,33,12,2,0,3,5,8.8,2,Oppo,0.376,0
USR005652,+62813-1631-****,18,M,Jakarta,2024-05-14,23,prepaid,weekly_10gb,3.3,10,4.53,45.3,171,11,7,0,0,1,10,14.2,2,Realme,0.081,0
USR005653,+62812-6701-****,23,M,Surabaya,2023-11-24,29,postpaid,starter,10.0,15,7.89,52.6,123,54,14,3,0,0,9,26.1,0,Infinix,0.049,0
USR005654,+62822-3349-****,18,F,Jakarta,2016-06-15,120,prepaid,daily_5gb,1.3,5,2.62,52.3,0,15,11,0,0,0,5,9.9,1,Vivo,0.097,1
USR005655,+62853-3224-****,26,M,Denpasar,2025-03-12,13,prepaid,mini_1gb,0.7,1,0.39,38.9,46,35,12,3,0,0,4,27.5,1,Samsung,0.471,1
USR005656,+62821-8964-****,31,M,Jakarta,2021-03-28,61,prepaid,daily_5gb,1.3,5,3.16,63.2,133,8,11,11,0,0,7,13.9,2,Samsung,0.217,0
USR005657,+62851-2989-****,48,M,Jakarta,2025-06-08,10,postpaid,family,40.0,150,16.51,11.0,306,43,13,5,0,0,8,23.9,1,Xiaomi,0.28,0
USR005658,+62813-3737-****,39,F,Palembang,2025-05-12,11,prepaid,weekly_10gb,3.3,10,7.83,78.3,39,10,14,5,0,0,8,29.3,2,Xiaomi,0.199,1
USR005659,+62851-3046-****,25,F,Jakarta,2024-05-06,24,postpaid,starter,10.0,15,10.33,68.8,240,9,15,2,1,0,6,20.4,3,Oppo,0.128,0
USR005660,+62853-4929-****,25,F,Bandung,2023-09-23,31,prepaid,weekly_10gb,3.3,10,0.71,7.1,267,8,7,4,0,1,9,27.2,2,Realme,0.178,0
USR005661,+62821-9790-****,47,M,Palembang,2026-03-18,1,postpaid,plus,20.0,50,27.84,55.7,11,15,9,3,0,0,6,39.6,3,Samsung,0.202,1
USR005662,+62853-1733-****,35,M,Palembang,2022-03-03,50,prepaid,unlimited,20.0,100,69.59,69.6,48,0,14,5,0,0,9,2.6,2,Xiaomi,0.032,0
USR005663,+62851-8625-****,42,M,Surabaya,2023-03-28,37,prepaid,daily_5gb,1.3,5,2.75,55.0,104,5,16,7,0,0,6,34.7,2,Vivo,0.052,0
USR005664,+62851-2911-****,30,M,Surabaya,2025-11-03,5,prepaid,monthly_20gb,6.7,20,11.81,59.0,167,16,9,13,1,0,5,19.3,1,Oppo,0.549,0
USR005665,+62853-8019-****,26,M,Jakarta,2024-07-22,21,prepaid,daily_5gb,1.3,5,1.89,37.7,177,2,10,0,0,2,6,16.9,4,Samsung,0.233,0
USR005666,+62813-9234-****,45,M,Surabaya,2024-02-02,27,prepaid,mini_1gb,0.7,1,0.44,44.0,55,0,7,2,1,0,5,25.1,1,Oppo,0.202,0
USR005667,+62853-1718-****,21,F,Palembang,2025-04-15,12,prepaid,unlimited,20.0,100,85.35,85.3,43,21,12,6,0,0,10,31.7,1,Apple,0.095,1
USR005668,+62851-3734-****,30,F,Jakarta,2024-08-12,20,prepaid,weekly_10gb,3.3,10,8.06,80.6,325,2,12,2,1,0,6,12.7,3,Apple,0.116,0
USR005669,+62851-8917-****,56,M,Bandung,2022-09-05,44,postpaid,plus,20.0,50,33.61,67.2,71,39,12,21,0,0,6,23.1,3,Xiaomi,0.112,0
USR005670,+62812-4730-****,33,F,Bandung,2024-08-20,20,prepaid,weekly_10gb,3.3,10,0.86,8.6,156,2,8,4,0,2,6,45.5,3,Samsung,0.383,0
USR005671,+62853-3325-****,18,M,Semarang,2021-10-04,55,prepaid,daily_5gb,1.3,5,0.79,15.7,29,35,17,2,0,0,7,36.2,3,Samsung,0.114,0
USR005672,+62812-6453-****,27,M,Makassar,2022-08-14,45,postpaid,plus,20.0,50,24.46,48.9,87,49,9,7,0,0,9,33.4,1,Samsung,0.009,0
USR005673,+62853-9207-****,33,M,Semarang,2025-12-19,4,prepaid,mini_1gb,0.7,1,0.34,33.6,157,1,13,0,0,1,6,1.0,2,Xiaomi,0.523,0
USR005674,+62813-9397-****,30,M,Palembang,2023-10-20,30,prepaid,daily_5gb,1.3,5,2.21,44.2,153,56,13,3,0,4,4,26.2,2,Samsung,0.558,0
USR005675,+62812-8235-****,41,M,Bandung,2024-02-16,26,postpaid,starter,10.0,15,7.41,49.4,92,8,10,0,0,0,6,29.7,3,Samsung,0.153,0
USR005676,+62813-9539-****,23,M,Jakarta,2024-03-27,25,prepaid,monthly_50gb,13.3,50,31.43,62.9,133,13,7,2,1,2,5,15.6,3,Apple,0.166,0
USR005677,+62853-8472-****,65,M,Makassar,2024-10-24,18,prepaid,monthly_20gb,6.7,20,14.78,73.9,90,45,9,13,0,0,8,32.1,0,Samsung,0.562,0
USR005678,+62853-8322-****,41,M,Semarang,2026-03-24,1,postpaid,family,40.0,150,44.11,29.4,239,19,15,0,1,1,8,24.3,2,Xiaomi,0.313,0
USR005679,+62822-2391-****,25,F,Jakarta,2024-04-05,25,prepaid,weekly_10gb,3.3,10,5.49,54.9,191,2,14,9,0,0,7,23.3,2,Vivo,0.083,0
USR005680,+62851-4755-****,33,M,Medan,2024-03-05,26,postpaid,plus,20.0,50,33.79,67.6,276,19,9,4,0,0,3,17.2,2,Realme,0.558,1
USR005681,+62822-9803-****,29,M,Denpasar,2025-06-22,10,prepaid,daily_5gb,1.3,5,3.1,62.0,69,15,9,6,1,0,4,15.1,3,Apple,0.476,1
USR005682,+62853-9532-****,18,F,Palembang,2024-11-23,17,prepaid,daily_5gb,1.3,5,0.37,7.5,176,5,14,1,0,2,7,25.4,2,Samsung,0.418,1
USR005683,+62853-1813-****,40,F,Jakarta,2025-04-26,12,prepaid,weekly_10gb,3.3,10,8.47,84.7,203,1,14,4,1,0,10,19.6,3,Oppo,0.038,0
USR005684,+62812-5867-****,50,M,Bandung,2024-06-06,23,postpaid,starter,10.0,15,0.0,0.0,0,2,13,8,0,0,6,22.8,1,Samsung,0.288,0
USR005685,+62812-4550-****,23,M,Jakarta,2025-09-16,7,prepaid,weekly_10gb,3.3,10,3.43,34.3,204,25,6,2,0,0,5,9.8,4,Samsung,0.314,0
USR005686,+62853-9794-****,28,M,Denpasar,2026-03-05,1,postpaid,plus,20.0,50,22.32,44.6,64,11,16,7,1,0,1,28.6,0,Samsung,0.597,0
USR005687,+62853-6868-****,39,F,Surabaya,2023-11-13,29,prepaid,monthly_20gb,6.7,20,14.48,72.4,182,35,13,0,0,0,4,31.2,0,Oppo,0.593,0
USR005688,+62813-1932-****,31,M,Palembang,2022-10-01,43,postpaid,family,40.0,150,55.06,36.7,50,44,9,1,0,0,6,24.4,2,Oppo,0.025,0
USR005689,+62851-8419-****,30,F,Palembang,2025-04-02,13,prepaid,weekly_10gb,3.3,10,7.33,73.3,89,50,14,1,0,0,6,17.7,3,Oppo,0.212,1
USR005690,+62851-5941-****,39,F,Surabaya,2024-11-18,17,prepaid,monthly_20gb,6.7,20,12.18,60.9,45,35,9,3,0,0,9,24.4,1,Xiaomi,0.054,1
USR005691,+62851-1551-****,38,M,Jakarta,2022-11-01,42,prepaid,weekly_10gb,3.3,10,5.36,53.6,212,32,10,22,0,1,4,36.9,4,Apple,0.678,0
USR005692,+62812-3861-****,18,F,Medan,2026-03-17,1,prepaid,monthly_20gb,6.7,20,14.34,71.7,207,125,18,0,1,0,4,33.6,2,Xiaomi,0.709,1
USR005693,+62853-1562-****,24,F,Surabaya,2025-01-06,15,prepaid,daily_5gb,1.3,5,2.26,45.2,80,1,14,5,1,1,9,24.2,1,Xiaomi,0.121,0
USR005694,+62812-9778-****,35,M,Surabaya,2019-07-02,83,postpaid,starter,10.0,15,10.72,71.5,140,13,10,5,0,0,6,19.0,3,Xiaomi,0.043,0
USR005695,+62822-7935-****,39,F,Jakarta,2026-01-09,3,prepaid,daily_5gb,1.3,5,2.56,51.3,165,0,14,5,0,0,5,26.3,2,Vivo,0.158,0
USR005696,+62851-2648-****,44,M,Bandung,2026-02-19,2,postpaid,plus,20.0,50,44.97,89.9,187,28,17,0,0,0,7,1.0,0,Xiaomi,0.351,1
USR005697,+62851-9211-****,33,F,Bandung,2025-09-21,7,prepaid,mini_1gb,0.7,1,0.61,60.7,196,88,5,2,1,0,6,52.6,3,Xiaomi,0.21,0
USR005698,+62822-1889-****,28,F,Surabaya,2025-10-11,6,prepaid,weekly_10gb,3.3,10,8.65,86.5,138,11,8,3,1,0,10,17.4,1,Xiaomi,0.058,0
USR005699,+62851-8500-****,31,M,Bandung,2025-08-11,8,postpaid,family,40.0,150,89.5,59.7,100,3,11,7,0,0,8,22.5,2,Apple,0.116,0
USR005700,+62821-5574-****,36,F,Palembang,2024-08-17,20,prepaid,daily_5gb,1.3,5,3.5,70.0,166,24,10,13,1,0,6,35.7,1,Apple,0.438,0
USR005701,+62822-9746-****,34,M,Semarang,2023-11-30,29,prepaid,monthly_20gb,6.7,20,22.92,114.6,104,5,16,0,0,0,5,43.1,3,Apple,0.12,0
USR005702,+62813-4533-****,30,F,Medan,2025-04-12,12,prepaid,monthly_20gb,6.7,20,10.88,54.4,4,1,9,1,0,0,8,23.5,2,Apple,0.452,1
USR005703,+62851-1559-****,19,F,Bandung,2020-01-08,76,prepaid,weekly_10gb,3.3,10,6.75,67.5,114,2,10,0,1,0,6,28.0,1,Samsung,0.056,0
USR005704,+62822-2356-****,40,M,Jakarta,2024-10-09,18,prepaid,daily_5gb,1.3,5,4.79,95.8,74,9,22,2,0,0,9,10.8,1,Oppo,0.09,0
USR005705,+62813-1572-****,18,M,Jakarta,2025-11-24,5,prepaid,weekly_10gb,3.3,10,5.98,59.8,47,85,15,10,0,1,5,27.9,3,Apple,0.381,0
USR005706,+62822-1417-****,34,M,Semarang,2022-10-06,43,prepaid,daily_5gb,1.3,5,3.53,70.5,86,9,12,3,0,0,4,47.2,1,Samsung,0.317,0
USR005707,+62853-4454-****,43,M,Denpasar,2023-12-05,29,postpaid,starter,10.0,15,17.28,115.2,163,14,10,9,0,0,6,33.5,1,Samsung,0.178,1
USR005708,+62813-3549-****,34,M,Medan,2024-12-20,16,prepaid,unlimited,20.0,100,88.16,88.2,79,8,11,4,0,2,4,37.3,0,Xiaomi,0.581,0
USR005709,+62822-8013-****,18,F,Jakarta,2026-03-02,1,postpaid,starter,10.0,15,10.19,67.9,90,48,10,7,0,0,5,4.8,2,Vivo,0.186,0
USR005710,+62851-3796-****,36,M,Palembang,2025-05-21,11,prepaid,daily_5gb,1.3,5,3.82,76.3,181,39,7,11,0,1,6,22.2,2,Oppo,0.478,1
USR005711,+62853-1561-****,47,F,Jakarta,2025-10-03,6,postpaid,plus,20.0,50,21.09,42.2,301,80,12,10,0,0,7,29.4,3,Oppo,0.1,0
USR005712,+62813-3085-****,26,F,Semarang,2024-03-30,25,prepaid,monthly_50gb,13.3,50,29.02,58.0,236,4,13,17,0,0,9,22.4,0,Xiaomi,0.152,0
USR005713,+62822-3242-****,38,F,Surabaya,2023-10-02,31,postpaid,starter,10.0,15,11.81,78.7,273,15,7,0,0,0,6,29.1,2,Xiaomi,0.103,0
USR005714,+62822-7068-****,26,F,Surabaya,2024-10-11,18,prepaid,weekly_10gb,3.3,10,12.0,120.0,301,1,12,0,0,2,7,50.9,4,Xiaomi,0.207,0
USR005715,+62853-3635-****,30,F,Surabaya,2025-05-18,11,prepaid,monthly_20gb,6.7,20,12.03,60.2,99,6,11,4,0,0,7,29.0,3,Vivo,0.159,0
USR005716,+62813-1857-****,25,M,Surabaya,2025-12-08,4,prepaid,unlimited,20.0,100,28.86,28.9,135,0,11,4,0,1,8,20.9,3,Infinix,0.15,0
USR005717,+62853-4733-****,20,M,Jakarta,2024-10-22,18,postpaid,family,40.0,150,57.65,38.4,63,0,14,1,0,0,6,22.3,2,Samsung,0.058,0
USR005718,+62813-9461-****,27,F,Surabaya,2021-12-11,53,prepaid,weekly_10gb,3.3,10,8.13,81.3,176,15,11,0,0,0,10,50.6,3,Xiaomi,0.047,0
USR005719,+62813-6677-****,18,M,Denpasar,2023-10-27,30,prepaid,monthly_20gb,6.7,20,21.53,107.6,177,22,9,8,1,1,8,33.8,1,Oppo,0.21,0
USR005720,+62822-9144-****,39,M,Denpasar,2023-07-06,34,prepaid,unlimited,20.0,100,80.3,80.3,168,4,8,7,0,1,5,26.5,3,Realme,0.077,0
USR005721,+62851-4182-****,36,M,Makassar,2024-10-23,18,prepaid,unlimited,20.0,100,120.0,120.0,124,35,8,9,1,0,7,14.7,0,Xiaomi,0.049,0
USR005722,+62853-1642-****,36,M,Jakarta,2024-12-26,16,postpaid,starter,10.0,15,11.58,77.2,98,3,5,2,0,0,5,18.5,2,Samsung,0.051,0
USR005723,+62853-7496-****,37,M,Surabaya,2023-06-07,35,prepaid,monthly_50gb,13.3,50,9.3,18.6,77,5,11,0,0,0,6,35.7,4,Xiaomi,0.238,0
USR005724,+62853-4282-****,30,M,Palembang,2025-02-27,14,prepaid,weekly_10gb,3.3,10,5.21,52.1,77,17,10,13,0,1,5,18.5,2,Oppo,0.729,1
