user_id,phone,age,gender,city,registration_date,tenure_months,plan_type,plan_name,monthly_spend_usd,data_quota_gb,data_usage_gb,data_usage_pct,voice_minutes,sms_sent,app_logins_last_30d,days_since_last_topup,complaints_last_90d,support_tickets,nps_score,avg_speed_mbps,dropped_calls_last_30d,device_brand,churn_probability,churned,usage_ratio,engagement_score,is_prepaid,predicted_churn_prob,risk_tier
USR006406,+62853-6045-****,19,M,Jakarta,2026-03-15,1,prepaid,monthly_20gb,6.7,20,12.3,61.5,248,29,6,4,0,0,9,22.1,2,Xiaomi,0.175,0,0.6119402985074627,0.2,1,0.042370412,Low
USR006407,+62821-9803-****,27,F,Jakarta,2025-10-18,6,postpaid,plus,20.0,50,33.2,66.4,184,17,12,5,0,1,4,16.1,5,Oppo,0.725,0,0.6626746506986029,0.4,0,0.45507324,Medium
USR006408,+62853-9615-****,41,F,Palembang,2022-03-23,49,postpaid,starter,10.0,15,10.96,73.1,171,17,10,11,0,1,6,31.4,2,Vivo,0.146,0,0.7258278145695365,0.3333333333333333,0,0.09795441,Low
USR006409,+62822-8585-****,50,M,Surabaya,2023-02-07,39,postpaid,plus,20.0,50,45.35,90.7,222,11,12,1,0,1,7,22.7,0,Samsung,0.188,0,0.9051896207584831,0.4,0,0.033189934,Low
USR006410,+62813-5617-****,27,M,Surabaya,2026-03-12,1,prepaid,daily_5gb,1.3,5,1.89,37.9,205,9,11,0,0,0,7,33.1,1,Realme,0.209,1,0.37058823529411766,0.36666666666666664,1,0.3958964,Medium
USR006411,+62851-6037-****,35,F,Semarang,2024-06-10,22,prepaid,unlimited,20.0,100,38.22,38.2,116,27,10,4,1,2,5,24.4,0,Samsung,0.407,0,0.38181818181818183,0.3333333333333333,1,0.19221386,Low
USR006412,+62853-6150-****,41,M,Semarang,2022-12-13,40,prepaid,weekly_10gb,3.3,10,6.97,69.7,243,13,13,2,0,0,8,24.8,1,Xiaomi,0.111,0,0.69009900990099,0.43333333333333335,1,0.112109035,Low
USR006413,+62813-2999-****,32,M,Jakarta,2025-11-15,5,prepaid,daily_5gb,1.3,5,4.06,81.2,136,26,10,5,0,1,3,17.3,1,Xiaomi,0.835,1,0.796078431372549,0.3333333333333333,1,0.61301756,Medium
USR006414,+62821-7949-****,26,M,Jakarta,2023-08-29,32,prepaid,daily_5gb,1.3,5,0.46,9.1,225,5,14,2,0,0,10,31.1,3,Xiaomi,0.169,0,0.09019607843137256,0.4666666666666667,1,0.046868477,Low
USR006415,+62812-2057-****,45,M,Surabaya,2025-08-24,8,prepaid,weekly_10gb,3.3,10,9.23,92.3,201,4,9,0,0,1,4,39.5,5,Oppo,0.511,1,0.9138613861386139,0.3,1,0.7016491,High
USR006416,+62822-2079-****,32,M,Jakarta,2026-01-09,3,prepaid,daily_5gb,1.3,5,3.23,64.6,205,51,12,5,1,2,10,14.1,1,Apple,0.137,0,0.6333333333333334,0.4,1,0.14460555,Low
USR006417,+62812-1208-****,42,M,Surabaya,2026-03-14,1,prepaid,monthly_50gb,13.3,50,27.48,55.0,75,8,15,11,0,1,4,33.9,4,Samsung,0.714,1,0.548502994011976,0.5,1,0.8882044,High
USR006418,+62821-3202-****,22,M,Jakarta,2023-11-28,29,prepaid,weekly_10gb,3.3,10,4.31,43.1,197,39,12,3,0,0,6,33.6,0,Oppo,0.233,0,0.4267326732673267,0.4,1,0.21465968,Low
USR006419,+62851-6697-****,39,M,Denpasar,2024-01-22,27,prepaid,weekly_10gb,3.3,10,7.65,76.5,97,62,10,1,1,1,4,14.5,4,Xiaomi,0.422,1,0.7574257425742574,0.3333333333333333,1,0.7402964,High
USR006420,+62822-7407-****,24,M,Makassar,2019-07-10,82,postpaid,starter,10.0,15,13.07,87.1,294,13,15,17,0,0,10,44.2,0,Vivo,0.114,0,0.8655629139072848,0.5,0,0.028789854,Low
USR006421,+62822-1395-****,36,M,Bandung,2024-04-11,24,prepaid,monthly_20gb,6.7,20,7.12,35.6,217,76,8,1,1,0,8,25.4,1,Oppo,0.242,1,0.354228855721393,0.26666666666666666,1,0.4119893,Medium
USR006422,+62822-3819-****,25,M,Palembang,2024-01-21,27,prepaid,mini_1gb,0.7,1,0.9,90.0,81,24,16,0,0,0,8,27.2,1,Samsung,0.318,0,0.8181818181818181,0.5333333333333333,1,0.25321424,Low
USR006423,+62813-1586-****,18,M,Jakarta,2025-01-26,15,prepaid,weekly_10gb,3.3,10,6.0,60.0,138,3,15,1,0,0,8,10.6,2,Xiaomi,0.108,0,0.594059405940594,0.5,1,0.26408547,Low
USR006424,+62821-5143-****,44,M,Bandung,2025-11-07,5,postpaid,plus,20.0,50,48.41,96.8,259,10,14,0,1,1,7,27.7,4,Samsung,0.296,0,0.9662674650698602,0.4666666666666667,0,0.074983835,Low
USR006425,+62853-3105-****,21,M,Makassar,2024-11-04,17,prepaid,daily_5gb,1.3,5,4.53,90.6,252,0,12,4,0,2,5,16.3,1,Oppo,0.289,1,0.8882352941176471,0.4,1,0.46892726,Medium
USR006426,+62812-6160-****,26,F,Surabaya,2021-12-13,53,prepaid,weekly_10gb,3.3,10,4.56,45.6,152,8,16,1,0,1,4,25.2,1,Realme,0.44,0,0.45148514851485144,0.5333333333333333,1,0.28829747,Low
USR006427,+62853-6081-****,45,F,Medan,2025-08-23,8,prepaid,daily_5gb,1.3,5,5.28,105.6,315,0,7,2,0,1,4,29.8,1,Samsung,0.365,0,1.035294117647059,0.23333333333333334,1,0.14073864,Low
USR006428,+62851-6590-****,30,F,Denpasar,2024-07-14,21,prepaid,daily_5gb,1.3,5,3.47,69.4,77,13,16,3,1,1,5,15.0,2,Oppo,0.289,0,0.6803921568627452,0.5333333333333333,1,0.24562803,Low
USR006429,+62813-2049-****,23,M,Makassar,2022-09-05,44,prepaid,monthly_20gb,6.7,20,14.27,71.3,245,25,10,2,0,0,5,11.1,0,Samsung,0.143,0,0.7099502487562188,0.3333333333333333,1,0.13183254,Low
USR006430,+62812-9553-****,24,M,Jakarta,2025-11-29,4,prepaid,daily_5gb,1.3,5,5.29,105.8,195,14,9,3,0,0,4,27.4,2,Apple,0.595,1,1.0372549019607844,0.3,1,0.50932825,Medium
USR006431,+62813-3889-****,18,M,Jakarta,2024-06-05,22,prepaid,monthly_50gb,13.3,50,42.15,84.3,122,4,15,9,0,0,6,28.6,3,Oppo,0.15,0,0.841317365269461,0.5,1,0.28672063,Low
USR006432,+62821-7602-****,34,M,Jakarta,2023-12-22,28,prepaid,mini_1gb,0.7,1,0.68,67.9,135,46,11,1,1,1,5,21.9,2,Oppo,0.27,0,0.6181818181818182,0.36666666666666664,1,0.20382914,Low
USR006433,+62821-3602-****,40,F,Bandung,2025-12-11,4,prepaid,monthly_20gb,6.7,20,9.86,49.3,169,0,12,2,1,0,7,21.1,3,Xiaomi,0.342,1,0.49054726368159196,0.4,1,0.43292278,Medium
USR006434,+62851-6220-****,38,M,Palembang,2026-01-09,3,prepaid,monthly_20gb,6.7,20,20.54,102.7,194,17,12,4,0,1,8,50.0,1,Samsung,0.393,1,1.0218905472636814,0.4,1,0.7460995,High
USR006435,+62821-7094-****,36,M,Jakarta,2025-09-28,6,prepaid,unlimited,20.0,100,117.87,117.9,21,15,7,10,0,0,5,21.0,1,Vivo,0.509,1,1.1775224775224777,0.23333333333333334,1,0.7096938,High
USR006436,+62821-7152-****,18,M,Jakarta,2026-03-05,1,prepaid,daily_5gb,1.3,5,1.54,30.9,205,9,15,14,0,1,8,39.3,1,Samsung,0.493,0,0.3019607843137255,0.5,1,0.27174056,Low
USR006437,+62813-8429-****,35,M,Surabaya,2024-11-15,17,prepaid,daily_5gb,1.3,5,3.09,61.7,235,1,16,8,2,1,6,7.4,2,Samsung,0.529,1,0.6058823529411765,0.5333333333333333,1,0.75952864,High
USR006438,+62822-6000-****,27,F,Jakarta,2023-12-10,28,prepaid,mini_1gb,0.7,1,0.35,35.0,173,7,13,10,0,1,6,25.5,3,Xiaomi,0.207,1,0.3181818181818181,0.43333333333333335,1,0.4544849,Medium
USR006439,+62813-7503-****,35,M,Medan,2024-10-14,18,postpaid,plus,20.0,50,43.95,87.9,250,18,14,3,0,1,4,5.7,3,Samsung,0.564,0,0.877245508982036,0.4666666666666667,0,0.38435128,Medium
USR006440,+62821-6141-****,47,M,Surabaya,2025-03-21,13,prepaid,daily_5gb,1.3,5,3.73,74.6,99,7,11,2,1,2,5,26.0,0,Xiaomi,0.204,0,0.7313725490196079,0.36666666666666664,1,0.23842338,Low
USR006441,+62853-3970-****,32,M,Surabaya,2017-02-23,111,prepaid,monthly_20gb,6.7,20,10.65,53.3,91,3,10,1,0,0,2,17.8,2,Xiaomi,0.455,1,0.5298507462686567,0.3333333333333333,1,0.6487147,Medium
USR006442,+62812-6853-****,57,F,Makassar,2026-03-25,1,postpaid,family,40.0,150,110.67,73.8,91,17,11,1,0,2,6,19.4,1,Oppo,0.338,0,0.7373084610259827,0.36666666666666664,0,0.17300837,Low
USR006443,+62851-5930-****,46,M,Palembang,2025-04-24,12,prepaid,daily_5gb,1.3,5,2.76,55.3,198,7,12,0,0,1,10,21.1,3,Vivo,0.086,0,0.5411764705882353,0.4,1,0.107930236,Low
USR006444,+62813-6021-****,29,M,Medan,2020-01-23,76,prepaid,daily_5gb,1.3,5,1.5,30.1,64,22,10,15,0,0,3,31.8,1,Oppo,0.507,0,0.29411764705882354,0.3333333333333333,1,0.45622158,Medium
USR006445,+62812-3723-****,18,F,Makassar,2024-11-30,17,postpaid,plus,20.0,50,44.94,89.9,247,1,9,3,0,0,1,16.5,4,Vivo,0.356,0,0.897005988023952,0.3,0,0.6394504,Medium
USR006446,+62851-4921-****,24,F,Bandung,2023-09-03,32,prepaid,weekly_10gb,3.3,10,4.18,41.8,138,46,16,0,0,0,7,34.1,3,Vivo,0.321,1,0.41386138613861384,0.5333333333333333,1,0.48558673,Medium
USR006447,+62853-5440-****,36,F,Bandung,2024-02-20,26,prepaid,mini_1gb,0.7,1,0.52,52.5,165,11,8,4,0,0,4,42.8,5,Oppo,0.469,1,0.4727272727272727,0.26666666666666666,1,0.5383762,Medium
USR006448,+62853-8057-****,28,M,Makassar,2025-12-24,4,prepaid,mini_1gb,0.7,1,0.75,74.8,194,29,13,16,0,0,8,28.6,2,Oppo,0.617,1,0.6818181818181818,0.43333333333333335,1,0.7289906,High
USR006449,+62821-1420-****,61,F,Bandung,2018-10-06,91,prepaid,mini_1gb,0.7,1,0.61,61.1,257,35,14,8,1,0,4,27.1,1,Samsung,0.381,1,0.5545454545454545,0.4666666666666667,1,0.797208,High
USR006450,+62822-2146-****,34,M,Semarang,2024-06-20,22,prepaid,mini_1gb,0.7,1,1.12,112.4,55,1,12,0,0,0,3,21.0,2,Xiaomi,0.366,0,1.0181818181818183,0.4,1,0.33805048,Medium
USR006451,+62813-5859-****,47,M,Jakarta,2024-08-07,20,prepaid,weekly_10gb,3.3,10,9.25,92.5,142,10,14,0,0,0,10,42.0,3,Oppo,0.122,0,0.9158415841584159,0.4666666666666667,1,0.10409724,Low
USR006452,+62821-8266-****,48,M,Jakarta,2021-09-25,55,postpaid,plus,20.0,50,26.27,52.5,162,49,9,8,0,0,9,27.5,3,Xiaomi,0.054,0,0.5243512974051896,0.3,0,0.024696674,Low
USR006453,+62813-1189-****,41,M,Palembang,2026-03-19,1,postpaid,premium,60.0,300,110.68,36.9,148,16,11,4,1,0,3,29.1,3,Oppo,0.547,0,0.3688103965344885,0.36666666666666664,0,0.35987577,Medium
USR006454,+62851-9100-****,26,F,Denpasar,2026-02-26,1,prepaid,daily_5gb,1.3,5,2.79,55.8,124,25,10,1,0,0,3,24.0,3,Oppo,0.445,1,0.5470588235294118,0.3333333333333333,1,0.5752904,Medium
USR006455,+62821-4750-****,29,M,Jakarta,2026-03-04,1,prepaid,monthly_20gb,6.7,20,18.97,94.9,175,5,13,9,1,0,4,28.4,0,Samsung,0.629,1,0.943781094527363,0.43333333333333335,1,0.6910125,Medium
USR006456,+62851-2748-****,33,F,Surabaya,2023-10-11,30,postpaid,family,40.0,150,117.51,78.3,199,12,10,4,0,1,4,27.5,3,Vivo,0.343,0,0.7828780812791473,0.3333333333333333,0,0.1104649,Low
USR006457,+62812-5663-****,46,F,Palembang,2025-07-17,9,postpaid,plus,20.0,50,14.88,29.8,61,6,6,4,1,0,4,32.7,2,Samsung,0.6,0,0.2970059880239521,0.2,0,0.24539356,Low
USR006458,+62813-3097-****,48,M,Medan,2024-03-20,25,postpaid,plus,20.0,50,45.66,91.3,100,4,12,0,0,0,5,26.7,3,Samsung,0.385,1,0.9113772455089819,0.4,0,0.33650294,Medium
USR006459,+62813-6069-****,18,M,Jakarta,2026-03-22,1,prepaid,mini_1gb,0.7,1,0.58,57.7,265,38,9,2,0,1,4,42.1,2,Vivo,0.607,0,0.5272727272727272,0.3,1,0.6670555,Medium
USR006460,+62851-1477-****,28,M,Jakarta,2025-09-14,7,prepaid,unlimited,20.0,100,65.56,65.6,156,10,17,1,1,0,7,21.6,3,Samsung,0.281,1,0.654945054945055,0.5666666666666667,1,0.24893153,Low
USR006461,+62851-1746-****,35,F,Semarang,2026-02-25,1,prepaid,weekly_10gb,3.3,10,2.77,27.7,230,6,11,0,0,1,5,15.5,1,Xiaomi,0.078,0,0.2742574257425743,0.36666666666666664,1,0.1968552,Low
USR006462,+62851-5316-****,43,M,Palembang,2025-09-18,7,postpaid,family,40.0,150,103.72,69.1,83,60,8,7,0,0,2,14.5,4,Oppo,0.446,0,0.6910059960026649,0.26666666666666666,0,0.20231552,Low
USR006463,+62813-3743-****,20,M,Bandung,2023-10-11,30,prepaid,mini_1gb,0.7,1,0.65,64.9,211,7,15,9,0,2,5,24.1,0,Vivo,0.329,1,0.5909090909090908,0.5,1,0.5271403,Medium
USR006464,+62822-3436-****,41,F,Bandung,2024-04-09,24,prepaid,unlimited,20.0,100,80.85,80.9,158,0,14,0,1,0,5,13.7,4,Samsung,0.101,0,0.8076923076923077,0.4666666666666667,1,0.17970857,Low
USR006465,+62851-7112-****,18,F,Jakarta,2025-12-12,4,prepaid,daily_5gb,1.3,5,2.74,54.9,210,5,16,12,0,1,6,58.8,4,Samsung,0.54,1,0.5372549019607844,0.5333333333333333,1,0.6843299,Medium
USR006466,+62812-1243-****,45,M,Semarang,2024-08-12,20,postpaid,starter,10.0,15,7.26,48.4,92,0,15,2,0,1,7,18.5,1,Oppo,0.244,0,0.48079470198675495,0.5,0,0.15995589,Low
USR006467,+62853-5267-****,44,F,Denpasar,2025-05-29,11,prepaid,weekly_10gb,3.3,10,5.17,51.7,402,23,12,0,0,3,4,39.0,3,Xiaomi,0.246,0,0.5118811881188119,0.4,1,0.25434422,Low
USR006468,+62812-1755-****,29,M,Jakarta,2026-03-11,1,postpaid,plus,20.0,50,30.22,60.4,76,1,14,4,0,0,9,12.6,2,Oppo,0.219,1,0.603193612774451,0.4666666666666667,0,0.35737002,Medium
USR006469,+62853-4339-****,37,F,Jakarta,2023-01-23,39,prepaid,daily_5gb,1.3,5,5.15,103.0,123,31,5,4,0,1,7,18.7,1,Oppo,0.239,0,1.0098039215686276,0.16666666666666666,1,0.11104823,Low
USR006470,+62853-7308-****,33,F,Jakarta,2025-11-06,5,prepaid,daily_5gb,1.3,5,2.63,52.6,258,103,11,11,0,0,4,26.4,1,Realme,0.86,1,0.515686274509804,0.36666666666666664,1,0.92222524,High
USR006471,+62822-6502-****,33,F,Jakarta,2023-02-25,38,prepaid,monthly_20gb,6.7,20,11.1,55.5,130,17,7,10,0,0,7,25.3,3,Oppo,0.098,0,0.5522388059701492,0.23333333333333334,1,0.124329284,Low
USR006472,+62822-2925-****,28,M,Surabaya,2019-07-24,82,prepaid,daily_5gb,1.3,5,4.01,80.3,40,43,12,3,0,1,4,40.2,5,Samsung,0.357,0,0.7862745098039216,0.4,1,0.27927977,Low
USR006473,+62853-7171-****,27,F,Semarang,2024-03-04,26,postpaid,plus,20.0,50,17.44,34.9,133,15,9,3,0,0,8,25.6,3,Infinix,0.188,0,0.3481037924151697,0.3,0,0.11973162,Low
USR006474,+62821-4669-****,47,M,Jakarta,2025-04-16,12,prepaid,daily_5gb,1.3,5,3.49,69.9,125,21,5,1,0,1,3,34.5,2,Samsung,0.579,1,0.6843137254901962,0.16666666666666666,1,0.53898156,Medium
USR006475,+62853-3100-****,18,M,Semarang,2025-04-16,12,prepaid,monthly_20gb,6.7,20,5.4,27.0,155,6,15,0,0,1,7,20.6,5,Vivo,0.212,0,0.26865671641791045,0.5,1,0.122534096,Low
USR006476,+62812-2269-****,43,M,Palembang,2025-04-23,12,postpaid,plus,20.0,50,60.0,120.0,397,13,10,5,0,1,5,37.3,4,Xiaomi,0.152,0,1.1976047904191616,0.3333333333333333,0,0.44740465,Medium
USR006477,+62853-4485-****,33,M,Jakarta,2025-06-01,10,prepaid,unlimited,20.0,100,24.62,24.6,308,29,12,17,0,0,5,34.6,0,Oppo,0.666,0,0.245954045954046,0.4,1,0.29517522,Low
USR006478,+62813-2399-****,18,M,Bandung,2024-07-02,22,postpaid,family,40.0,150,49.42,32.9,86,15,15,1,1,0,10,20.0,1,Vivo,0.224,0,0.32924716855429714,0.5,0,0.06751369,Low
USR006479,+62853-8011-****,18,F,Jakarta,2025-01-19,15,prepaid,daily_5gb,1.3,5,3.28,65.6,26,47,11,10,0,1,8,32.9,2,Apple,0.311,0,0.6431372549019608,0.36666666666666664,1,0.4302611,Medium
USR006480,+62853-3890-****,36,F,Denpasar,2023-07-03,34,prepaid,mini_1gb,0.7,1,0.73,73.3,0,26,9,4,0,0,8,21.0,5,Xiaomi,0.228,0,0.6636363636363636,0.3,1,0.28984228,Low
USR006481,+62853-2693-****,47,M,Makassar,2025-06-30,9,prepaid,weekly_10gb,3.3,10,7.37,73.7,372,22,14,7,0,0,7,19.3,3,Vivo,0.232,0,0.7297029702970297,0.4666666666666667,1,0.18921798,Low
USR006482,+62851-1625-****,32,M,Medan,2025-10-11,6,postpaid,starter,10.0,15,7.49,49.9,108,27,13,12,0,1,7,22.0,1,Samsung,0.402,0,0.4960264900662252,0.43333333333333335,0,0.5495597,Medium
USR006483,+62813-4583-****,42,M,Bandung,2026-01-06,3,prepaid,monthly_20gb,6.7,20,14.3,71.5,168,1,19,3,0,1,7,46.4,2,Xiaomi,0.322,1,0.7114427860696517,0.6333333333333333,1,0.5952406,Medium
USR006484,+62812-6721-****,26,M,Palembang,2026-02-10,2,prepaid,monthly_20gb,6.7,20,16.09,80.5,160,41,12,5,1,0,3,22.7,2,Oppo,0.644,1,0.8004975124378109,0.4,1,0.7303868,High
USR006485,+62813-3873-****,32,F,Bandung,2026-01-11,3,prepaid,daily_5gb,1.3,5,4.45,89.0,234,33,10,1,0,1,8,39.2,2,Samsung,0.115,0,0.8725490196078433,0.3333333333333333,1,0.23142923,Low
USR006486,+62812-4790-****,26,F,Jakarta,2025-05-07,11,postpaid,starter,10.0,15,4.51,30.1,44,78,15,4,0,0,7,30.0,1,Xiaomi,0.201,0,0.2986754966887417,0.5,0,0.16432431,Low
USR006487,+62851-4965-****,38,M,Palembang,2024-11-03,17,postpaid,family,40.0,150,71.74,47.8,228,31,18,20,0,0,5,35.5,1,Samsung,0.419,1,0.47794803464357094,0.6,0,0.63745755,Medium
USR006488,+62851-4195-****,34,M,Makassar,2024-10-29,18,prepaid,unlimited,20.0,100,83.87,83.9,86,2,8,1,0,0,10,27.3,1,Samsung,0.191,1,0.8378621378621379,0.26666666666666666,1,0.6231853,Medium
USR006489,+62812-3975-****,27,M,Bandung,2025-05-12,11,prepaid,mini_1gb,0.7,1,0.69,68.9,97,20,5,11,1,1,10,27.5,4,Apple,0.307,1,0.6272727272727272,0.16666666666666666,1,0.7832444,High
USR006490,+62813-8261-****,23,M,Bandung,2025-12-03,4,prepaid,mini_1gb,0.7,1,0.01,1.3,155,35,11,1,1,0,8,31.5,3,Xiaomi,0.609,0,0.00909090909090909,0.36666666666666664,1,0.16525927,Low
USR006491,+62821-7828-****,22,M,Jakarta,2025-08-12,8,prepaid,daily_5gb,1.3,5,3.34,66.8,155,9,8,4,0,0,6,32.8,1,Xiaomi,0.059,0,0.6549019607843137,0.26666666666666666,1,0.20787314,Low
USR006492,+62813-7524-****,18,M,Denpasar,2025-05-17,11,prepaid,monthly_20gb,6.7,20,10.47,52.3,292,19,19,0,1,0,6,28.7,1,Apple,0.29,0,0.5208955223880597,0.6333333333333333,1,0.15440334,Low
USR006493,+62853-9301-****,35,M,Bandung,2026-02-25,1,postpaid,starter,10.0,15,13.49,90.0,159,27,11,2,0,1,7,14.6,1,Samsung,0.094,0,0.8933774834437086,0.36666666666666664,0,0.21907166,Low
USR006494,+62812-5342-****,21,M,Surabaya,2024-11-10,17,prepaid,weekly_10gb,3.3,10,5.44,54.4,0,0,12,21,0,0,8,18.6,1,Realme,0.577,1,0.5386138613861386,0.4,1,0.7757966,High
USR006495,+62853-9825-****,45,F,Surabaya,2024-08-26,20,prepaid,daily_5gb,1.3,5,1.58,31.7,193,31,10,3,1,1,10,30.3,2,Xiaomi,0.062,0,0.30980392156862746,0.3333333333333333,1,0.16345024,Low
USR006496,+62821-5493-****,25,F,Semarang,2023-09-11,31,postpaid,starter,10.0,15,0.43,2.9,174,12,11,3,0,0,6,21.3,3,Samsung,0.286,1,0.02847682119205298,0.36666666666666664,0,0.74637294,High
USR006497,+62851-4595-****,18,F,Jakarta,2026-02-01,2,prepaid,weekly_10gb,3.3,10,7.09,70.9,187,44,7,4,0,0,5,11.4,3,Samsung,0.192,0,0.7019801980198019,0.23333333333333334,1,0.24791147,Low
USR006498,+62812-7908-****,48,F,Surabaya,2025-02-07,14,postpaid,starter,10.0,15,3.45,23.0,218,1,13,11,1,0,5,43.9,2,Xiaomi,0.333,1,0.228476821192053,0.43333333333333335,0,0.89927316,High
USR006499,+62851-6680-****,45,M,Jakarta,2025-05-10,11,postpaid,plus,20.0,50,29.58,59.2,220,18,16,0,0,0,6,47.5,2,Xiaomi,0.171,0,0.5904191616766467,0.5333333333333333,0,0.10920785,Low
USR006500,+62813-6401-****,33,F,Palembang,2016-06-09,120,postpaid,starter,10.0,15,7.65,51.0,124,21,11,10,0,0,6,35.9,0,Vivo,0.104,0,0.5066225165562914,0.36666666666666664,0,0.06307041,Low
USR006501,+62812-5318-****,35,F,Jakarta,2025-04-10,12,prepaid,weekly_10gb,3.3,10,0.45,4.5,169,10,14,5,0,0,9,41.8,2,Apple,0.295,0,0.04455445544554456,0.4666666666666667,1,0.13246149,Low
USR006502,+62821-6981-****,32,M,Semarang,2023-06-05,35,prepaid,unlimited,20.0,100,93.55,93.6,25,17,13,0,0,0,10,23.6,4,Samsung,0.188,0,0.9345654345654346,0.43333333333333335,1,0.087562524,Low
USR006503,+62821-9937-****,30,F,Semarang,2025-03-21,13,prepaid,weekly_10gb,3.3,10,6.41,64.1,94,20,13,0,0,1,5,23.2,2,Realme,0.141,1,0.6346534653465347,0.43333333333333335,1,0.20336646,Low
USR006504,+62851-9036-****,21,M,Jakarta,2022-10-07,43,prepaid,mini_1gb,0.7,1,0.0,0.0,140,1,17,5,0,1,7,27.5,5,Oppo,0.157,0,0.0,0.5666666666666667,1,0.09040379,Low
USR006505,+62821-4055-****,27,M,Jakarta,2023-12-04,29,prepaid,mini_1gb,0.7,1,0.74,74.0,122,6,16,6,0,0,5,5.0,2,Oppo,0.261,0,0.6727272727272726,0.5333333333333333,1,0.47068277,Medium
USR006506,+62851-1899-****,38,M,Makassar,2023-04-23,36,prepaid,mini_1gb,0.7,1,0.95,95.5,244,7,11,3,0,0,6,21.1,4,Xiaomi,0.35,0,0.8636363636363635,0.36666666666666664,1,0.074709535,Low
USR006507,+62813-5175-****,47,F,Semarang,2026-02-13,2,prepaid,monthly_20gb,6.7,20,22.88,114.4,222,20,7,1,0,0,7,17.7,5,Vivo,0.323,0,1.1383084577114426,0.23333333333333334,1,0.16530214,Low
USR006508,+62851-8238-****,37,M,Makassar,2024-09-10,19,postpaid,plus,20.0,50,7.42,14.8,36,24,17,2,0,1,7,23.3,0,Samsung,0.359,0,0.14810379241516966,0.5666666666666667,0,0.23266655,Low
USR006509,+62813-3529-****,18,M,Jakarta,2024-05-01,24,prepaid,daily_5gb,1.3,5,3.89,77.8,90,43,17,1,0,0,4,29.2,5,Xiaomi,0.514,0,0.7627450980392158,0.5666666666666667,1,0.40000534,Medium
USR006510,+62851-2952-****,52,F,Makassar,2023-02-12,38,prepaid,weekly_10gb,3.3,10,8.29,82.9,19,14,7,2,0,1,9,8.5,1,Oppo,0.184,0,0.8207920792079207,0.23333333333333334,1,0.03628082,Low
USR006511,+62853-6391-****,18,M,Semarang,2024-06-13,22,prepaid,monthly_20gb,6.7,20,17.17,85.9,70,14,11,1,0,0,9,25.6,4,Samsung,0.06,0,0.8542288557213931,0.36666666666666664,1,0.5053302,Medium
USR006512,+62853-1009-****,35,F,Bandung,2025-05-23,11,prepaid,daily_5gb,1.3,5,1.67,33.4,109,3,17,4,0,1,10,33.4,2,Xiaomi,0.114,0,0.32745098039215687,0.5666666666666667,1,0.043926973,Low
USR006513,+62821-8615-****,32,M,Surabaya,2025-02-16,14,prepaid,monthly_20gb,6.7,20,7.41,37.0,157,11,13,1,1,1,6,29.6,3,Xiaomi,0.083,0,0.3686567164179104,0.43333333333333335,1,0.19322288,Low
USR006514,+62822-9703-****,25,F,Jakarta,2023-05-05,36,prepaid,monthly_20gb,6.7,20,8.97,44.9,53,13,15,7,1,0,4,28.3,0,Realme,0.716,1,0.4462686567164179,0.5,1,0.6991399,Medium
USR006515,+62821-4657-****,30,F,Jakarta,2025-08-18,8,prepaid,mini_1gb,0.7,1,0.55,55.1,314,20,10,9,0,1,6,17.6,2,Oppo,0.151,1,0.5,0.3333333333333333,1,0.50004077,Medium
USR006516,+62813-2490-****,41,M,Semarang,2026-02-16,2,prepaid,daily_5gb,1.3,5,1.92,38.3,2,8,15,0,1,2,6,34.6,3,Xiaomi,0.692,1,0.3764705882352941,0.5,1,0.74586076,High
USR006517,+62851-2641-****,22,F,Jakarta,2024-12-19,16,postpaid,starter,10.0,15,12.2,81.3,53,26,15,1,0,1,5,31.5,2,Xiaomi,0.152,0,0.8079470198675497,0.5,0,0.20749126,Low
USR006518,+62821-2472-****,40,F,Semarang,2017-06-12,107,prepaid,mini_1gb,0.7,1,0.49,49.5,164,77,9,2,1,1,6,14.5,2,Oppo,0.105,0,0.44545454545454544,0.3,1,0.033926807,Low
USR006519,+62822-1958-****,40,F,Palembang,2025-04-17,12,prepaid,monthly_20gb,6.7,20,5.46,27.3,197,11,12,0,0,1,7,19.4,2,Samsung,0.224,1,0.2716417910447761,0.4,1,0.28559926,Low
USR006520,+62822-3223-****,33,F,Medan,2025-09-24,7,prepaid,weekly_10gb,3.3,10,11.55,115.5,111,11,12,6,0,0,3,26.8,0,Xiaomi,0.508,0,1.1435643564356437,0.4,1,0.48580587,Medium
USR006521,+62813-6140-****,31,F,Denpasar,2025-09-13,7,prepaid,weekly_10gb,3.3,10,4.85,48.5,226,17,9,10,1,1,7,22.2,3,Samsung,0.115,0,0.4801980198019802,0.3,1,0.3093307,Medium
USR006522,+62822-8098-****,30,F,Medan,2026-03-03,1,prepaid,daily_5gb,1.3,5,2.63,52.7,109,5,17,1,0,1,5,24.7,2,Oppo,0.266,0,0.515686274509804,0.5666666666666667,1,0.32959315,Medium
USR006523,+62812-7859-****,37,F,Bandung,2019-08-05,81,prepaid,weekly_10gb,3.3,10,9.36,93.6,17,5,10,1,1,0,8,24.4,3,Xiaomi,0.092,0,0.9267326732673267,0.3333333333333333,1,0.07855724,Low
